Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score,Month,Months
4bfc9824-aaeb-4695-8195-945686795b30,dislike,24-09-2020 23:21,video,public speaking,negative,10,9,September
4bfc9824-aaeb-4695-8195-945686795b30,adore,30-08-2020 01:48,video,public speaking,positive,72,8,August
4bfc9824-aaeb-4695-8195-945686795b30,want,26-05-2021 00:06,video,public speaking,positive,70,5,May
4bfc9824-aaeb-4695-8195-945686795b30,heart,21-03-2021 07:57,video,public speaking,positive,60,3,March
4bfc9824-aaeb-4695-8195-945686795b30,worried,07-08-2020 02:57,video,public speaking,negative,12,8,August
4bfc9824-aaeb-4695-8195-945686795b30,like,17-08-2020 11:17,video,public speaking,positive,50,8,August
4bfc9824-aaeb-4695-8195-945686795b30,love,16-10-2020 11:12,video,public speaking,positive,65,10,October
4bfc9824-aaeb-4695-8195-945686795b30,intrigued,27-07-2020 13:25,video,public speaking,positive,45,7,July
4bfc9824-aaeb-4695-8195-945686795b30,peeking,20-04-2021 20:58,video,public speaking,neutral,35,4,April
4bfc9824-aaeb-4695-8195-945686795b30,like,29-10-2020 19:45,video,public speaking,positive,50,10,October
4bfc9824-aaeb-4695-8195-945686795b30,like,10-10-2020 22:03,video,public speaking,positive,50,10,October
4bfc9824-aaeb-4695-8195-945686795b30,love,19-09-2020 17:11,video,public speaking,positive,65,9,September
4bfc9824-aaeb-4695-8195-945686795b30,intrigued,12-11-2020 08:10,video,public speaking,positive,45,11,November
4bfc9824-aaeb-4695-8195-945686795b30,super love,24-05-2021 11:51,video,public speaking,positive,75,5,May
4bfc9824-aaeb-4695-8195-945686795b30,dislike,14-02-2021 15:50,video,public speaking,negative,10,2,February
4bfc9824-aaeb-4695-8195-945686795b30,want,19-09-2020 00:21,video,public speaking,positive,70,9,September
4bfc9824-aaeb-4695-8195-945686795b30,disgust,19-11-2020 09:15,video,public speaking,negative,0,11,November
4bfc9824-aaeb-4695-8195-945686795b30,cherish,08-09-2020 23:30,video,public speaking,positive,70,9,September
4bfc9824-aaeb-4695-8195-945686795b30,adore,08-05-2021 05:28,video,public speaking,positive,72,5,May
4bfc9824-aaeb-4695-8195-945686795b30,like,05-01-2021 06:43,video,public speaking,positive,50,1,January
4bfc9824-aaeb-4695-8195-945686795b30,scared,24-01-2021 09:28,video,public speaking,negative,15,1,January
4bfc9824-aaeb-4695-8195-945686795b30,love,03-02-2021 07:07,video,public speaking,positive,65,2,February
4bfc9824-aaeb-4695-8195-945686795b30,dislike,21-12-2020 00:45,video,public speaking,negative,10,12,December
4bfc9824-aaeb-4695-8195-945686795b30,interested,20-09-2020 21:14,video,public speaking,positive,30,9,September
4bfc9824-aaeb-4695-8195-945686795b30,super love,05-08-2020 23:36,video,public speaking,positive,75,8,August
4bfc9824-aaeb-4695-8195-945686795b30,scared,15-12-2020 15:21,video,public speaking,negative,15,12,December
4bfc9824-aaeb-4695-8195-945686795b30,adore,22-03-2021 23:54,video,public speaking,positive,72,3,March
4bfc9824-aaeb-4695-8195-945686795b30,worried,28-04-2021 16:46,video,public speaking,negative,12,4,April
a168836d-7a74-41e2-a8ae-809fa556c8a0,scared,23-10-2020 19:48,photo,travel,negative,15,10,October
a168836d-7a74-41e2-a8ae-809fa556c8a0,love,22-08-2020 01:46,photo,travel,positive,65,8,August
a168836d-7a74-41e2-a8ae-809fa556c8a0,heart,01-01-2021 15:25,photo,travel,positive,60,1,January
a168836d-7a74-41e2-a8ae-809fa556c8a0,disgust,07-02-2021 20:35,photo,travel,negative,0,2,February
a168836d-7a74-41e2-a8ae-809fa556c8a0,like,22-01-2021 13:43,photo,travel,positive,50,1,January
a168836d-7a74-41e2-a8ae-809fa556c8a0,adore,16-12-2020 19:45,photo,travel,positive,72,12,December
a168836d-7a74-41e2-a8ae-809fa556c8a0,like,29-08-2020 12:07,photo,travel,positive,50,8,August
a168836d-7a74-41e2-a8ae-809fa556c8a0,adore,02-07-2020 00:23,photo,travel,positive,72,7,July
a168836d-7a74-41e2-a8ae-809fa556c8a0,super love,06-07-2020 16:48,photo,travel,positive,75,7,July
a168836d-7a74-41e2-a8ae-809fa556c8a0,like,27-09-2020 13:21,photo,travel,positive,50,9,September
a168836d-7a74-41e2-a8ae-809fa556c8a0,peeking,12-02-2021 15:07,photo,travel,neutral,35,2,February
a168836d-7a74-41e2-a8ae-809fa556c8a0,super love,10-05-2021 01:51,photo,travel,positive,75,5,May
a168836d-7a74-41e2-a8ae-809fa556c8a0,intrigued,26-06-2020 17:25,photo,travel,positive,45,6,June
a168836d-7a74-41e2-a8ae-809fa556c8a0,indifferent,24-07-2020 17:33,photo,travel,neutral,20,7,July
a168836d-7a74-41e2-a8ae-809fa556c8a0,worried,26-03-2021 06:11,photo,travel,negative,12,3,March
a168836d-7a74-41e2-a8ae-809fa556c8a0,dislike,03-12-2020 16:55,photo,travel,negative,10,12,December
a168836d-7a74-41e2-a8ae-809fa556c8a0,heart,12-07-2020 03:43,photo,travel,positive,60,7,July
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,cherish,04-02-2021 12:00,audio,veganism,positive,70,2,February
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,heart,03-01-2021 08:46,audio,veganism,positive,60,1,January
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,love,26-10-2020 08:42,audio,veganism,positive,65,10,October
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,love,27-02-2021 18:03,audio,veganism,positive,65,2,February
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,hate,10-05-2021 22:43,audio,veganism,negative,5,5,May
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,love,09-08-2020 07:32,audio,veganism,positive,65,8,August
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,super love,19-11-2020 20:30,audio,veganism,positive,75,11,November
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,love,01-06-2021 23:16,audio,veganism,positive,65,6,June
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,peeking,27-06-2020 21:18,audio,veganism,neutral,35,6,June
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,dislike,29-03-2021 19:54,audio,veganism,negative,10,3,March
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,super love,29-11-2020 07:55,audio,veganism,positive,75,11,November
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,hate,29-09-2020 00:31,audio,veganism,negative,5,9,September
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,disgust,25-06-2020 10:21,audio,veganism,negative,0,6,June
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,worried,22-12-2020 17:02,audio,veganism,negative,12,12,December
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,want,07-11-2020 06:10,audio,veganism,positive,70,11,November
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,hate,02-07-2020 19:47,audio,veganism,negative,5,7,July
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,like,25-03-2021 18:00,audio,veganism,positive,50,3,March
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,heart,09-05-2021 11:11,audio,veganism,positive,60,5,May
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,heart,02-05-2021 04:12,audio,veganism,positive,60,5,May
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,want,12-04-2021 13:55,audio,veganism,positive,70,4,April
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,hate,29-04-2021 21:41,audio,veganism,negative,5,4,April
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,indifferent,18-01-2021 02:36,audio,veganism,neutral,20,1,January
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,super love,14-07-2020 09:14,audio,veganism,positive,75,7,July
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,adore,11-09-2020 17:25,audio,veganism,positive,72,9,September
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,peeking,01-12-2020 07:54,audio,veganism,neutral,35,12,December
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,disgust,28-02-2021 13:03,audio,veganism,negative,0,2,February
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,hate,27-10-2020 11:51,audio,veganism,negative,5,10,October
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,disgust,16-06-2021 07:47,audio,veganism,negative,0,6,June
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,indifferent,05-01-2021 09:29,audio,veganism,neutral,20,1,January
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,worried,24-11-2020 09:53,audio,veganism,negative,12,11,November
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,interested,23-11-2020 13:02,audio,veganism,positive,30,11,November
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,disgust,21-02-2021 01:38,audio,veganism,negative,0,2,February
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,hate,29-08-2020 02:39,audio,veganism,negative,5,8,August
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,heart,20-09-2020 08:37,audio,veganism,positive,60,9,September
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,intrigued,03-11-2020 14:28,audio,veganism,positive,45,11,November
ee631766-3818-4de6-897f-2355542b58e7,interested,15-07-2020 09:14,GIF,public speaking,positive,30,7,July
ee631766-3818-4de6-897f-2355542b58e7,peeking,19-11-2020 22:13,GIF,public speaking,neutral,35,11,November
ee631766-3818-4de6-897f-2355542b58e7,scared,23-07-2020 02:13,GIF,public speaking,negative,15,7,July
ee631766-3818-4de6-897f-2355542b58e7,hate,02-09-2020 08:49,GIF,public speaking,negative,5,9,September
ee631766-3818-4de6-897f-2355542b58e7,love,25-03-2021 08:19,GIF,public speaking,positive,65,3,March
ee631766-3818-4de6-897f-2355542b58e7,adore,10-02-2021 11:14,GIF,public speaking,positive,72,2,February
ee631766-3818-4de6-897f-2355542b58e7,indifferent,22-06-2020 16:12,GIF,public speaking,neutral,20,6,June
ee631766-3818-4de6-897f-2355542b58e7,love,08-10-2020 11:03,GIF,public speaking,positive,65,10,October
ee631766-3818-4de6-897f-2355542b58e7,dislike,25-02-2021 02:41,GIF,public speaking,negative,10,2,February
0ac85d23-c8ba-49ed-bec1-493b960a88c0,super love,15-05-2021 11:50,photo,science,positive,75,5,May
0ac85d23-c8ba-49ed-bec1-493b960a88c0,cherish,20-04-2021 23:32,photo,science,positive,70,4,April
0ac85d23-c8ba-49ed-bec1-493b960a88c0,love,14-06-2021 21:04,photo,science,positive,65,6,June
0ac85d23-c8ba-49ed-bec1-493b960a88c0,love,04-11-2020 09:54,photo,science,positive,65,11,November
0ac85d23-c8ba-49ed-bec1-493b960a88c0,super love,10-12-2020 23:20,photo,science,positive,75,12,December
0ac85d23-c8ba-49ed-bec1-493b960a88c0,interested,02-01-2021 20:28,photo,science,positive,30,1,January
0ac85d23-c8ba-49ed-bec1-493b960a88c0,heart,17-04-2021 01:54,photo,science,positive,60,4,April
0ac85d23-c8ba-49ed-bec1-493b960a88c0,intrigued,17-09-2020 19:47,photo,science,positive,45,9,September
0ac85d23-c8ba-49ed-bec1-493b960a88c0,heart,23-01-2021 21:29,photo,science,positive,60,1,January
0ac85d23-c8ba-49ed-bec1-493b960a88c0,heart,08-12-2020 01:30,photo,science,positive,60,12,December
0ac85d23-c8ba-49ed-bec1-493b960a88c0,scared,21-08-2020 23:03,photo,science,negative,15,8,August
0ac85d23-c8ba-49ed-bec1-493b960a88c0,super love,03-02-2021 17:01,photo,science,positive,75,2,February
0ac85d23-c8ba-49ed-bec1-493b960a88c0,intrigued,08-04-2021 15:00,photo,science,positive,45,4,April
0ac85d23-c8ba-49ed-bec1-493b960a88c0,love,13-07-2020 23:53,photo,science,positive,65,7,July
0ac85d23-c8ba-49ed-bec1-493b960a88c0,indifferent,20-12-2020 01:58,photo,science,neutral,20,12,December
0ac85d23-c8ba-49ed-bec1-493b960a88c0,want,27-10-2020 11:51,photo,science,positive,70,10,October
0ac85d23-c8ba-49ed-bec1-493b960a88c0,peeking,23-05-2021 01:24,photo,science,neutral,35,5,May
0ac85d23-c8ba-49ed-bec1-493b960a88c0,adore,18-08-2020 06:40,photo,science,positive,72,8,August
0ac85d23-c8ba-49ed-bec1-493b960a88c0,peeking,09-10-2020 18:57,photo,science,neutral,35,10,October
0ac85d23-c8ba-49ed-bec1-493b960a88c0,adore,02-11-2020 10:11,photo,science,positive,72,11,November
0ac85d23-c8ba-49ed-bec1-493b960a88c0,like,24-08-2020 06:33,photo,science,positive,50,8,August
0ac85d23-c8ba-49ed-bec1-493b960a88c0,love,05-03-2021 23:16,photo,science,positive,65,3,March
0ac85d23-c8ba-49ed-bec1-493b960a88c0,worried,08-08-2020 23:38,photo,science,negative,12,8,August
0ac85d23-c8ba-49ed-bec1-493b960a88c0,adore,05-12-2020 10:57,photo,science,positive,72,12,December
0ac85d23-c8ba-49ed-bec1-493b960a88c0,worried,14-08-2020 15:33,photo,science,negative,12,8,August
0ac85d23-c8ba-49ed-bec1-493b960a88c0,peeking,27-04-2021 10:55,photo,science,neutral,35,4,April
0ac85d23-c8ba-49ed-bec1-493b960a88c0,heart,18-05-2021 00:14,photo,science,positive,60,5,May
0ac85d23-c8ba-49ed-bec1-493b960a88c0,intrigued,30-12-2020 18:08,photo,science,positive,45,12,December
0ac85d23-c8ba-49ed-bec1-493b960a88c0,want,21-03-2021 02:55,photo,science,positive,70,3,March
0ac85d23-c8ba-49ed-bec1-493b960a88c0,dislike,29-03-2021 21:50,photo,science,negative,10,3,March
0ac85d23-c8ba-49ed-bec1-493b960a88c0,scared,07-02-2021 04:28,photo,science,negative,15,2,February
0ac85d23-c8ba-49ed-bec1-493b960a88c0,worried,30-10-2020 16:52,photo,science,negative,12,10,October
0ac85d23-c8ba-49ed-bec1-493b960a88c0,cherish,23-10-2020 02:14,photo,science,positive,70,10,October
0ac85d23-c8ba-49ed-bec1-493b960a88c0,hate,12-09-2020 22:17,photo,science,negative,5,9,September
0ac85d23-c8ba-49ed-bec1-493b960a88c0,disgust,26-01-2021 09:08,photo,science,negative,0,1,January
0ac85d23-c8ba-49ed-bec1-493b960a88c0,indifferent,12-02-2021 17:20,photo,science,neutral,20,2,February
ef619e47-1e88-4e0f-8d91-590cd9ecc137,hate,25-06-2020 18:28,photo,animals,negative,5,6,June
ef619e47-1e88-4e0f-8d91-590cd9ecc137,worried,28-08-2020 08:27,photo,animals,negative,12,8,August
ef619e47-1e88-4e0f-8d91-590cd9ecc137,peeking,16-11-2020 07:36,photo,animals,neutral,35,11,November
ef619e47-1e88-4e0f-8d91-590cd9ecc137,peeking,06-01-2021 16:54,photo,animals,neutral,35,1,January
ef619e47-1e88-4e0f-8d91-590cd9ecc137,disgust,17-11-2020 01:59,photo,animals,negative,0,11,November
ef619e47-1e88-4e0f-8d91-590cd9ecc137,cherish,10-01-2021 05:05,photo,animals,positive,70,1,January
ef619e47-1e88-4e0f-8d91-590cd9ecc137,intrigued,11-01-2021 19:36,photo,animals,positive,45,1,January
ef619e47-1e88-4e0f-8d91-590cd9ecc137,love,23-12-2020 22:01,photo,animals,positive,65,12,December
ef619e47-1e88-4e0f-8d91-590cd9ecc137,super love,31-05-2021 10:59,photo,animals,positive,75,5,May
ef619e47-1e88-4e0f-8d91-590cd9ecc137,dislike,27-08-2020 17:37,photo,animals,negative,10,8,August
ef619e47-1e88-4e0f-8d91-590cd9ecc137,cherish,01-11-2020 13:38,photo,animals,positive,70,11,November
ef619e47-1e88-4e0f-8d91-590cd9ecc137,interested,02-12-2020 03:23,photo,animals,positive,30,12,December
ef619e47-1e88-4e0f-8d91-590cd9ecc137,cherish,14-06-2021 12:54,photo,animals,positive,70,6,June
ef619e47-1e88-4e0f-8d91-590cd9ecc137,scared,17-04-2021 10:02,photo,animals,negative,15,4,April
ef619e47-1e88-4e0f-8d91-590cd9ecc137,like,07-02-2021 16:40,photo,animals,positive,50,2,February
ef619e47-1e88-4e0f-8d91-590cd9ecc137,adore,30-12-2020 16:59,photo,animals,positive,72,12,December
ef619e47-1e88-4e0f-8d91-590cd9ecc137,worried,01-08-2020 07:57,photo,animals,negative,12,8,August
ef619e47-1e88-4e0f-8d91-590cd9ecc137,intrigued,08-07-2020 07:44,photo,animals,positive,45,7,July
ef619e47-1e88-4e0f-8d91-590cd9ecc137,intrigued,21-11-2020 17:44,photo,animals,positive,45,11,November
f65dbde9-c8dc-4851-927e-964fa2e0908a,scared,16-09-2020 09:54,video,education,negative,15,9,September
f65dbde9-c8dc-4851-927e-964fa2e0908a,hate,08-04-2021 21:02,video,education,negative,5,4,April
f65dbde9-c8dc-4851-927e-964fa2e0908a,indifferent,10-07-2020 16:04,video,education,neutral,20,7,July
f65dbde9-c8dc-4851-927e-964fa2e0908a,dislike,25-06-2020 21:13,video,education,negative,10,6,June
f65dbde9-c8dc-4851-927e-964fa2e0908a,love,08-09-2020 20:33,video,education,positive,65,9,September
f65dbde9-c8dc-4851-927e-964fa2e0908a,super love,10-07-2020 11:11,video,education,positive,75,7,July
f65dbde9-c8dc-4851-927e-964fa2e0908a,love,05-10-2020 21:45,video,education,positive,65,10,October
f65dbde9-c8dc-4851-927e-964fa2e0908a,like,06-12-2020 20:44,video,education,positive,50,12,December
f65dbde9-c8dc-4851-927e-964fa2e0908a,intrigued,09-06-2021 10:13,video,education,positive,45,6,June
f65dbde9-c8dc-4851-927e-964fa2e0908a,want,22-05-2021 17:28,video,education,positive,70,5,May
f65dbde9-c8dc-4851-927e-964fa2e0908a,heart,16-12-2020 18:05,video,education,positive,60,12,December
f65dbde9-c8dc-4851-927e-964fa2e0908a,intrigued,23-06-2020 22:43,video,education,positive,45,6,June
f65dbde9-c8dc-4851-927e-964fa2e0908a,indifferent,09-09-2020 06:38,video,education,neutral,20,9,September
f65dbde9-c8dc-4851-927e-964fa2e0908a,scared,14-02-2021 15:05,video,education,negative,15,2,February
f65dbde9-c8dc-4851-927e-964fa2e0908a,intrigued,11-02-2021 10:16,video,education,positive,45,2,February
f65dbde9-c8dc-4851-927e-964fa2e0908a,indifferent,01-09-2020 09:15,video,education,neutral,20,9,September
f65dbde9-c8dc-4851-927e-964fa2e0908a,scared,16-11-2020 03:52,video,education,negative,15,11,November
f65dbde9-c8dc-4851-927e-964fa2e0908a,indifferent,08-02-2021 13:48,video,education,neutral,20,2,February
f65dbde9-c8dc-4851-927e-964fa2e0908a,indifferent,11-04-2021 05:58,video,education,neutral,20,4,April
f65dbde9-c8dc-4851-927e-964fa2e0908a,scared,21-06-2020 13:00,video,education,negative,15,6,June
f65dbde9-c8dc-4851-927e-964fa2e0908a,super love,23-03-2021 10:36,video,education,positive,75,3,March
f65dbde9-c8dc-4851-927e-964fa2e0908a,scared,18-12-2020 12:07,video,education,negative,15,12,December
f65dbde9-c8dc-4851-927e-964fa2e0908a,cherish,30-06-2020 00:13,video,education,positive,70,6,June
f65dbde9-c8dc-4851-927e-964fa2e0908a,dislike,21-12-2020 17:48,video,education,negative,10,12,December
f65dbde9-c8dc-4851-927e-964fa2e0908a,scared,05-03-2021 06:28,video,education,negative,15,3,March
f65dbde9-c8dc-4851-927e-964fa2e0908a,adore,15-12-2020 19:42,video,education,positive,72,12,December
f65dbde9-c8dc-4851-927e-964fa2e0908a,adore,11-03-2021 20:13,video,education,positive,72,3,March
f65dbde9-c8dc-4851-927e-964fa2e0908a,love,24-08-2020 18:21,video,education,positive,65,8,August
f65dbde9-c8dc-4851-927e-964fa2e0908a,want,28-12-2020 12:28,video,education,positive,70,12,December
f65dbde9-c8dc-4851-927e-964fa2e0908a,worried,11-06-2021 13:46,video,education,negative,12,6,June
f65dbde9-c8dc-4851-927e-964fa2e0908a,interested,17-07-2020 12:17,video,education,positive,30,7,July
019b61f4-926c-438e-adaf-6119c5eab752,want,25-06-2020 17:15,photo,fitness,positive,70,6,June
019b61f4-926c-438e-adaf-6119c5eab752,intrigued,19-07-2020 20:11,photo,fitness,positive,45,7,July
019b61f4-926c-438e-adaf-6119c5eab752,indifferent,12-10-2020 13:41,photo,fitness,neutral,20,10,October
019b61f4-926c-438e-adaf-6119c5eab752,interested,06-02-2021 16:49,photo,fitness,positive,30,2,February
019b61f4-926c-438e-adaf-6119c5eab752,disgust,04-12-2020 23:58,photo,fitness,negative,0,12,December
019b61f4-926c-438e-adaf-6119c5eab752,scared,23-06-2020 17:24,photo,fitness,negative,15,6,June
019b61f4-926c-438e-adaf-6119c5eab752,adore,03-01-2021 10:54,photo,fitness,positive,72,1,January
019b61f4-926c-438e-adaf-6119c5eab752,peeking,05-04-2021 12:34,photo,fitness,neutral,35,4,April
019b61f4-926c-438e-adaf-6119c5eab752,disgust,15-11-2020 21:22,photo,fitness,negative,0,11,November
019b61f4-926c-438e-adaf-6119c5eab752,like,30-08-2020 00:26,photo,fitness,positive,50,8,August
019b61f4-926c-438e-adaf-6119c5eab752,adore,05-12-2020 09:06,photo,fitness,positive,72,12,December
019b61f4-926c-438e-adaf-6119c5eab752,scared,26-03-2021 22:08,photo,fitness,negative,15,3,March
019b61f4-926c-438e-adaf-6119c5eab752,interested,08-05-2021 21:29,photo,fitness,positive,30,5,May
049c926f-9095-4bb2-a464-666a68257f61,like,21-05-2021 16:29,video,dogs,positive,50,5,May
049c926f-9095-4bb2-a464-666a68257f61,dislike,03-10-2020 02:33,video,dogs,negative,10,10,October
049c926f-9095-4bb2-a464-666a68257f61,indifferent,17-09-2020 03:28,video,dogs,neutral,20,9,September
049c926f-9095-4bb2-a464-666a68257f61,disgust,25-06-2020 10:17,video,dogs,negative,0,6,June
049c926f-9095-4bb2-a464-666a68257f61,disgust,03-09-2020 14:48,video,dogs,negative,0,9,September
049c926f-9095-4bb2-a464-666a68257f61,indifferent,10-03-2021 04:25,video,dogs,neutral,20,3,March
049c926f-9095-4bb2-a464-666a68257f61,interested,06-12-2020 06:19,video,dogs,positive,30,12,December
049c926f-9095-4bb2-a464-666a68257f61,adore,19-03-2021 15:45,video,dogs,positive,72,3,March
049c926f-9095-4bb2-a464-666a68257f61,want,07-03-2021 21:25,video,dogs,positive,70,3,March
049c926f-9095-4bb2-a464-666a68257f61,dislike,21-11-2020 12:42,video,dogs,negative,10,11,November
049c926f-9095-4bb2-a464-666a68257f61,interested,02-06-2021 22:12,video,dogs,positive,30,6,June
049c926f-9095-4bb2-a464-666a68257f61,scared,24-09-2020 05:09,video,dogs,negative,15,9,September
049c926f-9095-4bb2-a464-666a68257f61,heart,19-12-2020 06:14,video,dogs,positive,60,12,December
049c926f-9095-4bb2-a464-666a68257f61,want,19-12-2020 17:13,video,dogs,positive,70,12,December
049c926f-9095-4bb2-a464-666a68257f61,adore,25-08-2020 03:31,video,dogs,positive,72,8,August
049c926f-9095-4bb2-a464-666a68257f61,scared,21-04-2021 00:37,video,dogs,negative,15,4,April
049c926f-9095-4bb2-a464-666a68257f61,interested,11-11-2020 01:42,video,dogs,positive,30,11,November
049c926f-9095-4bb2-a464-666a68257f61,indifferent,15-09-2020 19:30,video,dogs,neutral,20,9,September
049c926f-9095-4bb2-a464-666a68257f61,cherish,07-03-2021 00:06,video,dogs,positive,70,3,March
049c926f-9095-4bb2-a464-666a68257f61,interested,10-10-2020 09:20,video,dogs,positive,30,10,October
049c926f-9095-4bb2-a464-666a68257f61,intrigued,08-04-2021 02:04,video,dogs,positive,45,4,April
049c926f-9095-4bb2-a464-666a68257f61,like,22-12-2020 02:49,video,dogs,positive,50,12,December
049c926f-9095-4bb2-a464-666a68257f61,intrigued,27-03-2021 05:24,video,dogs,positive,45,3,March
049c926f-9095-4bb2-a464-666a68257f61,dislike,15-08-2020 18:05,video,dogs,negative,10,8,August
049c926f-9095-4bb2-a464-666a68257f61,super love,14-02-2021 22:45,video,dogs,positive,75,2,February
049c926f-9095-4bb2-a464-666a68257f61,heart,26-04-2021 15:17,video,dogs,positive,60,4,April
049c926f-9095-4bb2-a464-666a68257f61,dislike,10-12-2020 22:44,video,dogs,negative,10,12,December
049c926f-9095-4bb2-a464-666a68257f61,dislike,29-01-2021 04:35,video,dogs,negative,10,1,January
049c926f-9095-4bb2-a464-666a68257f61,want,07-07-2020 20:41,video,dogs,positive,70,7,July
049c926f-9095-4bb2-a464-666a68257f61,peeking,27-11-2020 21:40,video,dogs,neutral,35,11,November
049c926f-9095-4bb2-a464-666a68257f61,dislike,06-12-2020 02:49,video,dogs,negative,10,12,December
049c926f-9095-4bb2-a464-666a68257f61,heart,24-09-2020 06:42,video,dogs,positive,60,9,September
049c926f-9095-4bb2-a464-666a68257f61,scared,04-11-2020 07:31,video,dogs,negative,15,11,November
049c926f-9095-4bb2-a464-666a68257f61,adore,27-09-2020 12:14,video,dogs,positive,72,9,September
049c926f-9095-4bb2-a464-666a68257f61,like,28-09-2020 21:26,video,dogs,positive,50,9,September
049c926f-9095-4bb2-a464-666a68257f61,cherish,11-11-2020 13:14,video,dogs,positive,70,11,November
049c926f-9095-4bb2-a464-666a68257f61,disgust,08-11-2020 05:36,video,dogs,negative,0,11,November
049c926f-9095-4bb2-a464-666a68257f61,like,23-09-2020 17:38,video,dogs,positive,50,9,September
049c926f-9095-4bb2-a464-666a68257f61,heart,14-08-2020 23:58,video,dogs,positive,60,8,August
049c926f-9095-4bb2-a464-666a68257f61,disgust,14-05-2021 11:00,video,dogs,negative,0,5,May
049c926f-9095-4bb2-a464-666a68257f61,interested,09-05-2021 00:44,video,dogs,positive,30,5,May
049c926f-9095-4bb2-a464-666a68257f61,heart,24-12-2020 12:44,video,dogs,positive,60,12,December
049c926f-9095-4bb2-a464-666a68257f61,want,11-03-2021 09:37,video,dogs,positive,70,3,March
049c926f-9095-4bb2-a464-666a68257f61,cherish,21-05-2021 10:13,video,dogs,positive,70,5,May
5bf45fd3-6b4b-400c-a126-31b8576e1d70,dislike,07-02-2021 14:32,video,tennis,negative,10,2,February
5bf45fd3-6b4b-400c-a126-31b8576e1d70,indifferent,01-07-2020 00:32,video,tennis,neutral,20,7,July
5bf45fd3-6b4b-400c-a126-31b8576e1d70,super love,14-09-2020 00:37,video,tennis,positive,75,9,September
5bf45fd3-6b4b-400c-a126-31b8576e1d70,interested,28-01-2021 01:55,video,tennis,positive,30,1,January
5bf45fd3-6b4b-400c-a126-31b8576e1d70,peeking,26-09-2020 12:27,video,tennis,neutral,35,9,September
5bf45fd3-6b4b-400c-a126-31b8576e1d70,heart,11-05-2021 08:26,video,tennis,positive,60,5,May
5bf45fd3-6b4b-400c-a126-31b8576e1d70,interested,03-08-2020 16:55,video,tennis,positive,30,8,August
5bf45fd3-6b4b-400c-a126-31b8576e1d70,worried,31-01-2021 09:35,video,tennis,negative,12,1,January
5bf45fd3-6b4b-400c-a126-31b8576e1d70,love,16-07-2020 10:13,video,tennis,positive,65,7,July
5bf45fd3-6b4b-400c-a126-31b8576e1d70,hate,04-01-2021 10:01,video,tennis,negative,5,1,January
5bf45fd3-6b4b-400c-a126-31b8576e1d70,cherish,05-11-2020 17:24,video,tennis,positive,70,11,November
5bf45fd3-6b4b-400c-a126-31b8576e1d70,indifferent,15-02-2021 06:44,video,tennis,neutral,20,2,February
5bf45fd3-6b4b-400c-a126-31b8576e1d70,love,24-05-2021 18:36,video,tennis,positive,65,5,May
5bf45fd3-6b4b-400c-a126-31b8576e1d70,disgust,17-03-2021 19:58,video,tennis,negative,0,3,March
5bf45fd3-6b4b-400c-a126-31b8576e1d70,disgust,24-09-2020 16:44,video,tennis,negative,0,9,September
8123c0ac-30b0-4a20-bebe-864b3a6b9e9a,dislike,05-03-2021 01:43,GIF,soccer,negative,10,3,March
8123c0ac-30b0-4a20-bebe-864b3a6b9e9a,indifferent,27-04-2021 04:02,GIF,soccer,neutral,20,4,April
